name,address,lat,lon
カメラのキタムラ羽村店,東京都羽村市栄町1-12-1,35.77445,139.306694
京王山田駅,東京都八王子市緑町小芝原434,35.645565,139.320834
コープみらい葛飾白鳥店,東京都葛飾区白鳥4-10-1,35.752281,139.847668
西武鉄道中井駅,東京都新宿区中落合1-19-1,35.715052,139.687238
都営大江戸線森下駅,東京都江東区森下2-17-17,35.687816,139.797493
村松眞商店,東京都北区西ケ原1-60-16,35.740159,139.746069
東京学芸大学,東京都小金井市貫井北町4-1-1,35.70518,139.49336
ライフ本一色店,東京都江戸川区本一色一丁目164番1,35.716461,139.870079
ベルクス江北店,東京都足立区江北5-16-24,35.776666,139.764968
ファミリーマート品川埠頭D,東京都港区港南5-5-30,35.628201,139.75664
ファミリーマート西日暮里四丁目店,東京都荒川区西日暮里4-21-3,35.731607,139.764769
京王飛田給駅,東京都調布市飛田給1-42-11,35.660276,139.523269
ファミリーマート中野沼袋二丁目店,東京都中野区沼袋2-38-12,35.723718,139.664202
ファミリーマート世田谷中町店,東京都世田谷区中町4-19-7,35.616337,139.644762
西友清瀬店,東京都清瀬市元町1-4-5,35.773129,139.520523
ファミリーマート品川埠頭C,東京都港区港南5-5-30,35.628201,139.75664
JR日野駅(1号機),東京都日野市大坂上,35.67496,139.388996
新宿区役所,東京都新宿区歌舞伎町1-4-1,35.693308,139.701314
JR金町駅(2号機),東京都葛飾区金町6-4-1,35.768758,139.868856
ファミリーマート鎌田水神橋店,東京都世田谷区鎌田3-34-9,35.623889,139.613555
都営大江戸線練馬駅,東京都練馬区豊玉北5-17-12,35.737281,139.655157
ファミリーマート築地五丁目店,東京都中央区築地5-3-1,35.664671,139.766012
帝京大学ブックセンター,東京都八王子市大塚359,35.642996,139.420121
東京メトロ東西線落合駅,東京都新宿区上落合2-13-7,35.711164,139.687527
JR金町駅(1号機),東京都葛飾区金町6-4-1,35.768758,139.868856
オリンピック瑞穂店,東京都西多摩郡瑞穂町大字箱根ケ崎1347-1,35.774646,139.341998
ピーコックストア竹の塚店,東京都足立区竹の塚6-7-1-101,35.794712,139.791812
ライフ赤塚店,東京都板橋区赤塚1-16-12,35.770383,139.649155
NTT駒込第2,東京都文京区千駄木3-40-3,35.726401,139.763799
ピーコックストア大島店,東京都江東区大島6-1-8-101,35.689865,139.832653
ブックスタマ東大和店,東京都東大和市仲原4-2-4,35.746242,139.435519
マルエツ名瀬店,神奈川県横浜市戸塚区名瀬町766-3,35.428484,139.541237
イトーヨーカドーアリオ橋本店,神奈川県相模原市緑区大山町1-22,35.59102,139.349769
ファミリーマート東戸塚駅東口店,神奈川県横浜市戸塚区品濃町519-8,35.42851,139.558374
マルエツ天王町店,神奈川県横浜市保土ケ谷区岩間町1-1-5天王町ハイタウン101,35.453871,139.604286
ファミリーマート横浜公園前店,神奈川県横浜市中区山下町195-1,35.444159,139.64239
ファミリーマート稲田堤駅前店,神奈川県川崎市多摩区菅稲田堤1-3,35.634324,139.535767
ハックドラッグ戸塚店,神奈川県横浜市戸塚区下倉田町190-1,35.386068,139.536832
パレール川崎,神奈川県川崎市川崎区東田町8,35.529679,139.704044
ファミリーマート小浦青葉すみよし台店,神奈川県横浜市青葉区すみよし台37,35.553669,139.493929
ファミリーマート東海大学駅前店,神奈川県秦野市南矢名1-13-15,35.372492,139.271983
東急ストアあざみ野店,神奈川県横浜市青葉区あざみ野2-1-1,35.568667,139.553911
ファミリーマート都築北山田店,神奈川県横浜市都筑区北山田2-1-1,35.560892,139.591703
ファミリーマート松山釜利谷店,神奈川県横浜市金沢区釜利谷東2-5-15,35.343626,139.616246
東急ストアすすき野店,神奈川県横浜市青葉区すすき野2-5-4,35.575383,139.524908
クロスガーデン川崎,神奈川県川崎市幸区小倉1658-35,35.54143,139.669169
ハックベリー美しが丘店,神奈川県横浜市青葉区美しが丘西3-65-3,35.587868,139.534121
イトーヨーカドー古淵(店内),神奈川県相模原市南区古淵3-13-33,35.552914,139.418487
ファミリーマート中央林間駅東口店,神奈川県大和市中央林間4-14-20,35.508025,139.446152
東急田園都市線たまプラーザ駅(2号機),神奈川県横浜市青葉区美しが丘1-3,35.577428,139.55853
東急東横線日吉駅,神奈川県横浜市港北区日吉2-1-1,35.553254,139.646883
ファミリーマート川崎貝塚一丁目,神奈川県川崎市川崎区貝塚1-1-1,35.52644,139.702531
ヨークマート港北店,神奈川県横浜市都筑区北山田5-17-5,35.564796,139.584302
ビアレ横浜(イオン金沢シーサイド店),神奈川県横浜市金沢区並木2-3-11,35.364595,139.638347
JR久地駅,神奈川県川崎市高津区久地722,35.610181,139.605517
ヤマダデンキYAMADAweb.com久里浜店,神奈川県横須賀市久里浜7-9-1,35.226569,139.710926
東急東横線大倉山駅,神奈川県横浜市港北区大倉山1-1-1,35.521904,139.629868
ココカラファイン逗子,神奈川県逗子市逗子1-8-6,35.295086,139.577517
JR石川町駅,神奈川県横浜市中区石川町2-72,35.438175,139.643545
大和市役所,神奈川県大和市下鶴間1-1-1,35.487532,139.458007
ヨークマート西大竹店,神奈川県秦野市尾尻875,35.362105,139.231316
ヨークマート大和中央店,神奈川県大和市中央2-6-1,35.471285,139.458702
横浜市営地下鉄上永谷駅,神奈川県横浜市港南区丸山台1-1-1,35.401495,139.572627
東急ストア中山店,神奈川県横浜市緑区中山町304-1-7,35.509851,139.543361
ファミリーマート戸塚不動坂店,神奈川県横浜市戸塚区柏尾町959,35.415518,139.544518
イトーヨーカドーエスパ川崎店(1号機),神奈川県川崎市川崎区小田栄2-2-1,35.51444,139.708849
ウエルシア厚木下荻野店,神奈川県厚木市下荻野437-1,35.480225,139.339381
マルエツさがみ野店,神奈川県海老名市東柏ケ谷5-14,35.469964,139.430125
ヨークマート厚木妻田店,神奈川県厚木市妻田北1-7-27,35.461322,139.358054
マルイファミリー溝口,神奈川県川崎市高津区溝口1-4-1,35.599045,139.613116
東急百貨店日吉店,神奈川県横浜市港北区日吉2-1-1,35.553254,139.646883
ファミリーマート相武台前駅南口店,神奈川県座間市相武台3-4742-1,35.501091,139.413165
神奈中相模大野ビル,神奈川県相模原市南区相模大野3-14-12神奈中相模大野ビル,35.532802,139.436473
イオンモール座間A,神奈川県座間市広野台2-10-4,35.5006,139.425157
ハーモス座間店,神奈川県座間市立野台1-19-1,35.481004,139.411913
マックスバリュ平塚河内店,神奈川県平塚市河内128-1,35.343497,139.310607
ヨドバシカメラマルチメディア横浜店,神奈川県横浜市西区北幸1-2-7,35.46768,139.620381
ミスターマックス湘南藤沢ショッピングセンター店,神奈川県藤沢市辻堂新町4-3-5,35.339973,139.464715
カメラのキタムラ相模原/星が丘店舗前,神奈川県相模原市中央区星が丘2-16-10,35.561207,139.373886
フジスーパー橋戸店,神奈川県横浜市瀬谷区橋戸2-36-1,35.460002,139.479894
ファミリーマート市が尾駅前店,神奈川県横浜市青葉区市ヶ尾町1063-10,35.551731,139.542441
